title,description,source,job_id,company,location,url,posted_date,keyword_query,collection_domain,unified_domain
Network Engineer--DHA,"IT Specialist Network Engineer position(s) are being filled through the Office of Personnel Management's delegated Direct Hire Authority, open to all U.S. citizens. Selections made under this bulletin will be processed as new appointments to the civil service. Current civil service employees would, therefore, be given new appointments to the civil service. Under the provisions of the Direct Hire Authority, Veterans Preference and the ""Rule of Many"" do not apply.",usajobs,SSA-129033733-DHA-26-CIO,Social Security Administration,Multiple Locations,https://www.usajobs.gov:443/job/860176400,2026-03-09T00:00:00.0000,network engineer,cloud_devops,
Healthcare Engineer (Network Engineer),"The Network Engineer at Robley Rex VAMC serves as the authoritative technical expert responsible for the architecture, engineering, cybersecurity, and sustained operation of special purpose networked systems that are mission critical to patient care, life safety, and regulatory compliance within a complex medical center environment.",usajobs,CBTG-13007677-26-KLB,Veterans Health Administration,"Louisville, Kentucky",https://www.usajobs.gov:443/job/877175700,2026-07-20T10:11:16.1070,network engineer,cloud_devops,cybersecurity
Healthcare Engineer - Network,"The incumbent serves as the authoritative technical expert responsible for the architecture, engineering, cybersecurity, and sustained operation of special purpose networked systems that are mission-critical to patient care, life safety, and regulatory compliance within a complex medical center environment. The position plans, designs, implements, integrates, and maintains high-availability server and network infrastructures supporting clinical, environmental, and compliance-driven systems.",usajobs,CBTG-12961610-26-AH-OCA,Veterans Health Administration,"Lexington, Kentucky",https://www.usajobs.gov:443/job/869353200,2026-05-14T11:52:56.2870,network engineer,cloud_devops,cybersecurity
Network Systems Engineer,"The Office of the Chief Administrative Officer (CAO) provides operations support services and business solutions to the community of 10,000 House Members, Officers and staff.",usajobs,req5529,House of Representatives,"Washington, District of Columbia",https://www.usajobs.gov:443/job/877173600,2026-07-20T00:00:00.0000,network engineer,cloud_devops,
Supervisory Healthcare Engineer (Deputy),"The Supervisory Healthcare Engineer (Deputy) position is within the Office of the Director and is assigned to Veterans Integrated Service Network (VISN) 1, New England Healthcare System. This position is full-time at 40 hours per week. This position serves as the Veterans Integrated Service Network (VISN) Engineer for all activities related to engineering operations, compliance and/or construction and leases medical equipment installations. Location negotiable within VISN 1, upon selection.",usajobs,CBTD-12999046-26-EN,Veterans Health Administration,Multiple Locations,https://www.usajobs.gov:443/job/875489800,2026-07-07T08:51:29.2500,network engineer,cloud_devops,cybersecurity
Healthcare Engineer (VISN Energy Manager),"The Healthcare Engineer (VISN Energy Manager) position is within the VISN 1 Director's office and is assigned to the Veterans Integrated Service Network (VISN) 1, New England Healthcare System. This position is permanent and full-time at 40 hours per week. Location negotiable within VISN 1, upon selection.",usajobs,CBTD-13005699-26-SLR,Veterans Health Administration,Multiple Locations,https://www.usajobs.gov:443/job/876805600,2026-07-16T00:00:00.0000,network engineer,cloud_devops,
IT Specialist (Network Services),"About the Position: This position is in the Defense Civilian Intelligence Personnel System (DCIPS). Employees occupying DCIPS positions are in the Excepted Service and must adhere to U.S. Code, Title 10, as well as Department of Defense Instruction 1400.25. This position is located at the 706th Military Intelligence Group, Installation and Logistics Office, located at Fort Gordon, GA.",usajobs,SDST-26-13002256-DCIPS,U.S. Army Intelligence and Security Command,"Fort Gordon, Georgia",https://www.usajobs.gov:443/job/875829500,2026-07-14T00:00:00.0000,network engineer,cloud_devops,
Computer Engineer,"This position is located in the Department of Homeland Security (DHS), United States Coast Guard (USCG), DEP COMDT FOR MISSION SUPPORT , ASSISTANT COMMANDANT FOR ACQUISITION (CG-9), DIRECTOR OF ACQUISITION PROGRAM EXECUTIVE OFFICER (CG-93), MAJOR SYSTEMS ACQ PROGRAM MANAGER (C2CI) (CG-9335) located in Washington, District of Columbia.",usajobs,26-12875594-HQ-ADB-EH,U.S. Coast Guard,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876492500,2026-07-15T00:00:00.0000,network engineer,cloud_devops,
Diplomatic Security: Foreign Service Security Engineering Officer (FS-2550),The U.S. Department of State is developing a rank-ordered list of eligible hires for a limited number of Foreign Service Security Engineering Officer vacancies based on the needs of the Department. Learn more about a career in the Foreign Service and about the Bureau of Diplomatic Security by clicking provided links. There is more to joining the Foreign Service than just salary. Refer to the Benefits section for more information on total compensation. A recruitment incentive may be available.,usajobs,SEO-2026-0001,Department of State - Agency Wide,Department of State Posts - Overseas and Domestic,https://www.usajobs.gov:443/job/866369500,2026-04-27T00:00:00.0000,network engineer,cloud_devops,
Civil Engineer Highway Construction Project Engineer - DH,"Federal Highway Administration (FHWA) has Civil Engineer (Construction) positions available in the Central Federal Lands Highway Division (CFLHD). Projects occur primarily on Federal Lands managed by other Federal agencies (e.g., National Park Service and U.S. Forest Service) and include multi-state areas.",usajobs,FHWA.CFL-2026-0005,Federal Highway Administration,Multiple Locations,https://www.usajobs.gov:443/job/864303200,2026-04-08T00:00:00.0000,network engineer,cloud_devops,
Supervisory Civil Engineer (Highway) (Construction Operations Engineer) - SME,"This position is located in the Federal Highway Administration's (FHWA) Federal Lands Highway (FLH) Division and supports the Division as an expert in construction operations. Supervises a staff of engineers and technicians in administering contracts related to highway construction projects. The projects occur primarily on Federal Lands managed by other Federal agencies, such as the National Park Service and U.S. Forest Service and include a multi-state area.",usajobs,FHWA.CFL-2026-0003,Federal Highway Administration,"Lakewood, Colorado",https://www.usajobs.gov:443/job/864483900,2026-04-09T00:00:00.0000,network engineer,cloud_devops,
INTERDISCIPLINARY,"About the Position: This position is within the OCIO/G6 Enterprise Engineering team and is focused on identifying, designing and delivering enterprise cyber security solutions in response to changes in the very dynamic threat landscape.",usajobs,CERA-26-12975420-MP,U.S. Army Corps of Engineers,Multiple Locations,https://www.usajobs.gov:443/job/876824100,2026-07-17T00:00:00.0000,network engineer,cloud_devops,
Fall 2026 IT Intern (Triage Analyst),"The Administrative Office (AO), an agency of the judicial branch of the federal government, is committed to serving and supporting the federal court system of the United States. The AO provides a broad range of legislative, legal, financial, technology, management, administrative and program support services to the federal courts.",usajobs,26-CIO-13005632,Administrative Office of the U.S. Courts,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876323200,2026-07-16T00:00:00.0000,network engineer,cloud_devops,
Fall 2026 IT Intern (Digital Forensic Analyst),"The Administrative Office (AO), an agency of the judicial branch of the federal government, is committed to serving and supporting the federal court system of the United States. The AO provides a broad range of legislative, legal, financial, technology, management, administrative and program support services to the federal courts.",usajobs,26-CIO-13005338,Administrative Office of the U.S. Courts,"Washington, District of Columbia",https://www.usajobs.gov:443/job/876231200,2026-07-15T14:17:00.2030,network engineer,cloud_devops,
IT Specialist (Software Developer/ Web Developer),"This is a full-time position with the Information Technology at the Supreme Court of the United States in Washington, D.C. Closing Date: Thursday, 07/23/2026, 11:59 PM ET Please note that this vacancy has a limit of 200 applicants. The job opportunity announcement will automatically close if that limit is reached prior to the closing date. Previous applicants do not need to reapply.",usajobs,SCOTUS-13002067-IT,Supreme Court of the United States,"Washington, District of Columbia",https://www.usajobs.gov:443/job/875933500,2026-07-09T13:01:18.3000,web developer,web_development,
Node-React Full Stack Web Application Developer,"IT Specialist (APPSW), Node-React Full Stack Web Application Developer positions are being filled through the Office of Personnel Management's delegated Direct Hire Authority, open to all U.S. citizens. Selections made will be processed as new appointments to the civil service. Current civil service employees would, therefore, be given new appointments to the civil service. Under the provisions of the Direct Hire Authority, Veterans Preference and the ""Rule of Many"" do not apply.",usajobs,SH12871342-26-DHA,Social Security Administration,"Woodlawn, Maryland",https://www.usajobs.gov:443/job/855341900,2026-01-26T00:00:00.0000,web developer,web_development,
